created_time,id,message,hashtags,story
2015-09-22T04:03:41+0000,807722379247301_1051685458184324,"There is a real opportunity for Malcolm Turnbull to bring new policies for growth and put in place incentives to succeed. Instead, one of the first things his ministers are trying to implement is voting reform in the senate which will destroy democracy in this country.

This new government is following the policies of Tony Abbott  and I call on the Prime Minister to focus on doing what is right for Australia and implementing new policies for growth and create more confidence for business to create jobs instead of destroying democracy.",,
2015-09-22T01:45:26+0000,807722379247301_1051642604855276,Here is one of my horses that ran in the Monte and won last Friday 18 September. Cold Sister is a trotter but was placed in this race which is still trotting but with a jockey riding instead of sitting in the buggy as traditionally ridden.,,Clive Palmer shared Tabcorp Park Racing's photo.
2015-09-18T01:29:41+0000,807722379247301_1049535361732667,"Thank you to all the Palmer United Party members and supporters who have donated their time to help out with the campaign in Canning.

We have had a lot of good feedback from people in the electorate about keeping a fair share of GST in Western Australia to be spent on creating jobs.

Also people have told us they are disgusted about the rorts of parliamentary entitlements that have dominated the media over the last three months. 

We believe it is also important to ensure that Australian jobs are not threatened and our standard of living not diminished with the free trade agreements that that government is proposing.

Thanks again and make sure you make your vote count and vote Palmer United in Canning.",,
2015-09-17T07:38:09+0000,807722379247301_1049134338439436,,,Clive Palmer shared Palmer United Party's photo.
2015-09-17T05:36:09+0000,807722379247301_1049096525109884,"Stand up for Women you Love. Help STOP domestic violence with 925Goldfm and White Ribbon Australia.

#ImOnBoard and I urge you to get on board too.

Please share this post and support this very worthy event.",#ImOnBoard,
2015-09-17T01:37:04+0000,807722379247301_1049026675116869,"PRESS RELEASE:

Time for more Women in Cabinet: Clive Palmer

Federal leader of the Palmer United Party and Member for Fairfax, Clive Palmer, says the Prime Minister has a great opportunity to bring intelligent women into cabinet.

Mr Palmer said former Howard government minister and Member for Murray Sharman Stone is an outstanding parliamentarian and should be considered by the Prime Minister for a cabinet position.

“The same can also be said of Member for Brisbane Teresa Gambaro, who understands the economy and what it takes to make a positive contribution to the community,” Mr Palmer said.

“Both of these women have suffered under the previous regime because of petty jealousy from other women, and Australia is poorer because of it.

“It is now time for Australia to unite together and do the right thing, and both Sharman Stone and Teresa Gambaro have what it takes to make a difference for the country.”

Ends",,
2015-09-14T09:34:25+0000,807722379247301_1047700321916171,"Version 2 by Josh Lynagh

Goodbye Tony Goodbye 

https://youtu.be/Hx17MkzWqUw",,
2015-09-14T08:23:30+0000,807722379247301_1047668161919387,"Its time to give you my next installment in the Goodbye video series. 

This time, its ""Goodbye Tony, Goodbye""",,
2015-09-10T23:36:34+0000,807722379247301_1045787282107475,,,Clive Palmer shared Palmer United Party's photo.
2015-09-04T07:59:56+0000,807722379247301_1041755205844016,"You can view all the latest Palmer United video and news right here. Make sure you subscribe to be the first to see all the latest video and news. 

www.youtube.com/user/PalmerUnited",,
2015-09-04T06:08:43+0000,807722379247301_1041733309179539,Not happy with either Liberal or Labor? Do you live in Canning? Send them a message and vote for Palmer United Party.,,
2015-09-03T06:43:11+0000,807722379247301_1041298305889706,Palmer United Party launched a new website. Please take a look and let us know what you think.,,
2015-09-03T06:04:26+0000,807722379247301_1041289765890560,"Press Release:

Plan to Bring Australia’s Sixth Undersea Communications Cable to Sunshine Coast Must Go Ahead: Clive Palmer

Federal leader of the Palmer United Party and Member for Fairfax, Clive Palmer, said enhancing Australia’s connectivity to the online world was one his major policy platforms prior to the 2013 federal election.

Mr Palmer said his platform to bring Australia’s sixth undersea communications cable to the Sunshine Coast was opposed by the Liberal Party at the time.

“The Sunshine Coast Council’s proposal to bring the sixth undersea cable to the region makes sense from both security and connectivity perspectives,” Mr Palmer said.

“All political parties need to put aside their differences and unite to support this proposal.

“A cable into the Sunshine Coast would put the region at the forefront of internet access and provide Queensland with its own cable rather than relying on the connections to Sydney, which have been disrupted on numerous occasions.”

Mr Palmer said Queensland, and particularly the Sunshine Coast, now has an opportunity to become the next Silicon Valley if this proposal is introduced, as it will build on the existing education and university programs in the region.

“A cable into the Sunshine Coast will encourage new investment in technology-based enterprises as well as encourage global companies to make south-east Queensland their base in Australia,” he said. 

“This proposal will also add value to the Maroochydore City Centre project and enhance the capabilities of the Sunshine Coast University Hospital.

“It also renews the need for the federal government to look at increasing funding for the Sunshine Coast airport upgrade; with the infrastructure project not only offering thousands of jobs in the short term but also leading to sustainable employment opportunities in the tourism sector well into the future.”

ENDS


https://www.youtube.com/watch?v=07GtQ90yfw0",,
2015-09-03T05:20:21+0000,807722379247301_1041280905891446,"A submarine cable that joins the mainland in Fairfax provides many new opportunities for people in the electorate, whilst it also opens a whole new range of possibilities Australia wide. 

After taking the #SunshineCoast for granted whilst they all held their safe seats, nothing was done and the electorate and people have suffered. They have taken the people for granted and failed to invest in the right opportunities for growth and jobs.

Too many times, Liberal and Labor play politics and put their own self interests first. It seems its not about working together to achieve good outcomes, but putting their own parties and self interest first.",#SunshineCoast,
2015-08-31T02:34:57+0000,807722379247301_1039632389389631,"Inquiry into Parliamentary Entitlements

Submissions are now open for you to let our politicians know what you expect their entitlements to be.

Just follow the link, and submit your views and ideas with particular relation to salary, superannuation, parliamentary & family travel, as well as any other entitlement.

Your say can make a difference.

http://palmerfairfax.com.au/entitlements-inquiry/",,
2015-08-31T02:28:21+0000,807722379247301_1039630739389796,"It was great to see everyone in Nambour on the weekend. 
I opened the 20th Anniversary of the Cansurvive group which does a great job helping those in need. I also popped into the community event at Quota park.",,Clive Palmer added 24 new photos.
2015-08-31T02:14:10+0000,807722379247301_1039626742723529,"I did a short session at the Queensland Poetry Festival yesterday where I read some of my favourite poems and also some from the book that I wrote in 1981.

Here are some pictures from the event.",,Clive Palmer added 9 new photos.
2015-08-31T00:31:45+0000,807722379247301_1039595612726642,"Why should the public fund the Liberal Party for elections when the money is being stolen by the Liberal Director?

http://www.abc.net.au/news/2015-08-30/liberal-members-respond-angrily-to-presidents-mantach-letter/6735986?section=tas",,
2015-08-28T09:35:37+0000,807722379247301_1038307802855423,"Tony Abbott owes Australians an apology. We saw what Gestapo powers did in Germany in the 1930's and we do not want that repeated in our country.

Please like share this if you agree that its a disgrace.

http://www.abc.net.au/news/2015-08-28/operation-fortitude-cancelled/6733008",,
2015-08-28T07:36:04+0000,807722379247301_1038277079525162,"In 1981, I wrote a book of poems. This weekend I will be headlining the Queensland Poetry Festival. Who would have thought?

You can have a listen to this song that was produced (KLP & D Mac Style) from one of the poems Ill be reading this weekend.

Let me know what you think.

https://soundcloud.com/triple_j/clive-palmer-take-a-woman-klp-d-mac-style",,
2015-08-28T05:44:06+0000,807722379247301_1038247796194757,"Charter flights for photo opportunities is a disgrace and not something the public think is OK.

The Inquiry we have setup to look at entitlements will address these key issues so we can stop politicians abusing the system.

We need our politicians to be focusing on Australia and setting goals and a vision for our future, instead of term by term, setting agendas to get them re-elected and in their high paid jobs.

You can support me by voting for a Palmer United Candidate in the next election.

http://www.couriermail.com.au/news/sarah-hanson-young-greens-senator-claimed-almost-1-million-in-travel-entitlements/story-fnii5s41-1227501933187",,
2015-08-28T03:57:42+0000,807722379247301_1038225486196988,"Vimal Sharma our Candidate in Canning has shared this link about Western Australia. 

Its time to send Liberal & Labor a message and let's get some flowing the other way mate.

Vote 1 Palmer United Party",,
2015-08-27T05:50:15+0000,807722379247301_1037746116244925,"Senator Wang and I have announced plans for an inquiry into parliamentary entitlements. The inquiry will allow for Australians to submit their views and proposals with regards to what they think entitlements should include.

The inquiry will include public hearing starting in Perth in September, and we will let you know when submissions can be made.

Please like and share if you agree that everyday Australians should have a say in determining entitlements of politicians in this country.",,
2015-08-27T01:19:40+0000,807722379247301_1037659812920222,"Here is an article where Glenn Stevens, Governor of the RBA says we need growth. I have been talking about expanding our domestic demand, turbo charging and growing our economy so we can raise the standard of living of all Australians for over 2 years.

Its time that Liberal and Labor stop playing politics and actually do some good for Australia.",,
2015-08-25T08:32:32+0000,807722379247301_1036716339681236,"Last week I asked a Question to the Prime Minister which you can see here.

We are concerned that under the FTA proposed that unqualified workers can come to Australia and work for a minimum wage and not meet Australian standards. We do not want to see any deaths result from unqualified work being done. This government and any government should have learnt from the tragedy that occurred during the ""Pink Batts"" debacle and put measures in place to stop this happening.

We also do not want to see Australian jobs and our standard of living decrease because foreign workers are coming here and undermining the wages and work for us here in Australia.

If you want to stand up for Australia and Australian jobs, then vote for Palmer United and send a message to the Liberals, Labor and Greens that we are here for Australia.

https://youtu.be/fzjnl-_rVfc",,
2015-08-25T08:16:55+0000,807722379247301_1036713253014878,"Checkout my interview with Rob Stott from Buzzfeed. He made it in with some milkshakes and we talked all things from politics to poetry.

The milkshake I was given was a Nutella Pretzel version from Patissez and there is also some poetry at the end.

Hope you enjoy.

http://www.buzzfeed.com/robstott/clive-the-bard#.fjLJ9yGEQd",#.fjLJ9yGEQd,
2015-08-25T07:54:26+0000,807722379247301_1036704779682392,Come along to support the Cansurvive 20th Anniversary open day this weekend in Nambour.,,Clive Palmer shared Cansurvive supporting you's photo.
2015-08-24T01:27:52+0000,807722379247301_1036042783081925,"On Friday, we spent the day in Perth, speaking to radio, announcing the Palmer United Candidate for Canning, and also spending some time in the electorate speaking to people about the issues that are important.

Both Liberal and Labor talk about jobs, but everyone kept telling us that the young people in Canning have to move away to find work. It's just not good enough.

Palmer United are the only party who have a policy to keep all GST collected in WA, in WA. And with the government wanting to increase GST to 15%, that will mean over $5bn of money taken and spent in Sydney and Melbourne. Keeping this amount of money in WA, will mean more money for schools and hospitals and money to spend on infrastructure which in turn will create jobs.

Here a a few pictures from our trip, including some behind the scenes footage from 92.9 video clip, ""Palmer Butter Jelly"".",,Clive Palmer added 34 new photos — with Zhenya Wang and Vimal Sharma.
2015-08-24T00:43:05+0000,807722379247301_1036032243082979,"Here are some of the achievements of the Palmer United Party in this, our first term in the parliament. We would love to hear your thoughts and feedback and we will continue to work hard to make a difference to the lives of Australians.",,Clive Palmer shared Palmer United Party's video.
2015-08-21T06:49:07+0000,807722379247301_1034623983223805,"Vote 1 Palmer United, Liberal is in the poo, and Bill Shorten doesn't have a clue

Give the bastards a kick and make a difference in #Canning

http://www.929.com.au/shows/heidi-will-woody/videos/clive-palmer-dances-in-a-rabbit-onesie-to-peanut-butter-jelly/",#Canning,
2015-08-19T23:37:19+0000,807722379247301_1033967563289447,"Here is my interview on ABC Breakfast yesterday morning. 

At the last Senate Election in Western Australia, that resulted in Palmer United securing a seat for Senator Zhenya (Dio) Wang, we actually achieved 16.5% first preference votes in the electorate of canning.

The Liberal and Labor party voted together to send billions of dollars of GST collected in WA to Sydney and Melbourne. Now the government want to increase GST to 15% so they can send even more money from WA to eastern states. Meanwhile, the WA government have lost their AAA credit rating and close hospitals and schools.

The Government now want to introduce a Free Trade Agreement with China that will allow unqualified workers come and work in Australian jobs and not complete work to meet Australian safety standards.

At this election in Canning, you can send both Abbott and Shorten a message by voting for the Palmer United Party.

https://youtu.be/_66qNA2WiRk?list=PLpN7eaG3505ukXFiIUcO_gAe_BimD1MfG",,
2015-08-19T06:07:24+0000,807722379247301_1033592423326961,"Make sure you sign up to the Palmer United YouTube channel. It's where you can see all the latest clips from me and the party including our latest ads for the Canning by-election.

Simply login to YouTube and subscribe the channel

https://www.youtube.com/user/PalmerUnited",,
2015-08-18T23:49:46+0000,807722379247301_1033495826669954,"The Entitlements Inquiry that has been proposed by the Prime Minister is just another cover up, and wont be independent with a former Liberal and a former Labor politicians appointed.

For far too long politicians have rorted the system by taking advantage of grey areas with their entitlements and Australians deserve better.

What is really needed on this issue is an open public inquiry where Australians can put forward their views.

Australians need to have the opportunity to have their say, not just Liberal and Labor politicians and government appointees.

If you agree that Australians should have a say, please like my page, and share this post.


http://palmerunited.com/2015/08/entitlements-inquiry-just-a-liberal-and-labor-cover-up-clive-palmer/",,
2015-08-18T02:05:07+0000,807722379247301_1032874010065469,"The Canning by-election has been called for 19 September 2015. We know that this election will not change the government. You can send a message to Liberal and Labor and ""Give the bastards a kick"". Let them know that we don't want to raise the GST by another 5%. 

Share and like my page if you agree with me",,Clive Palmer shared Palmer United Party's video.
2015-08-18T01:11:50+0000,807722379247301_1032861296733407,,,
2015-08-17T23:49:19+0000,807722379247301_1032808066738730,I met with students from Helena Secondary College with Senator Wang last week. The students have been studying accountability in government. We provided them information about what we think is important for this topic and was a fun and entertaining time. I wish them all the best in finishing their study.,,Clive Palmer added 12 new photos.
2015-08-17T02:17:26+0000,807722379247301_1032226423463561,"Last week, I asked a question to the Prime Minister about entitlements. You can view that here.

I have announced that we will be holding a public inquiry that will allow members of the public to submit their proposals on what they think is within community expectations for members of parliament and their travel entitlements should be.

https://youtu.be/KIJ_zBEcUy0",,
2015-08-11T06:49:22+0000,807722379247301_1029285267091010,"Come along and see me at the Queensland Poetry Festival where I will read from my poetry book Dreams, Hopes and Reflections that was published in 1981.",,Clive Palmer shared Queensland Poetry Festival's event.
2015-08-11T06:39:22+0000,807722379247301_1029283493757854,"The age of entitlement has arrived. Jamie Briggs MP (MAYO) spends $25k for an overnight trip to Norfolk Island to tell people its going to be a difficult year and have to cut spending.

We need to stop career politicians who are there for the money and the perks of being a politician, instead of doing what they should be doing in serving the public. Public Service needs to be the highest calling.

We have a system that is broken. There are a lot of barriers and a cesspool of self interest. The two party system stops the best in Australia from giving back to their communities as the major parties just go with those who continue to be the yes people and vote how they are told. We also have one American who controls 70% of the media in this country and dictates who hears or reads what.

Enough is enough and its time to kick them all out.

Its not the Liberal way or the Labor way that really matters, its the Right way. We need to do all that is right for the future of our country.",,
2015-08-11T05:28:34+0000,807722379247301_1029267897092747,"Have a listen to my interview with Peter Butler from Territory FM this morning. 

Its an absolute National disgrace. The only time you get Liberal and Labor agreeing about issues is when it comes to entitlements. 

Public Service should be about serving the public. Its not about business, and Politicians if they want to make money, they should go into business like I did. They should not be taking advantage of the system, and should definitely not be using public money for their own personal benefits.

If you are fed up like I am with the continued rorting of our system, then you need to send your members of parliament a message. The best way you can do this is by voting for a Palmer United Party candidate in your state for the next election.

Please like my page and share this link if you agree and want to see more accountability of our government.

http://www.territoryfm.com/podcasts/clive-palmer-palmer-united-party-0?1751916031=1",,
2015-08-10T04:23:44+0000,807722379247301_1028808337138703,"The Entitlements Inquiry is just a Liberal and Labor cover up. It seems to be an unwritten rule that when it comes to entitlements, that both major parties will not try to dig too much dirt on each other as they are all scared of what is uncovered about their own use of tax payers money. Does it live up to expectations of the community? As we have seen over recent weeks, most likely not.

When it comes to an inquiry into entitlements, I don't want to see a Liberal and Labor cover up, and Australians don't want that either. Appointing former politicians will not ensure its independent at all.

Another member of the inquiry appointed the prime minister with a huge salary increase, ensuring the top job is now paid more than the US President.

For far too long, Politicians have rorted the system by taking advantage of grey areas with their entitlements. I think Australians deserve better. What we need is an open public inquiry where Australians can put forward their views, have the opportunity to have their say.

Please share and like my page if you agree.",,
2015-08-09T08:35:43+0000,807722379247301_1028325613853642,"Here is my interview on the Today show this morning in case you missed it.

https://youtu.be/QaoeapRlE-o",,
2015-08-06T08:28:36+0000,807722379247301_1025845010768369,,,Clive Palmer shared Palmer United Party's post.
2015-08-05T03:05:07+0000,807722379247301_1025194727500064,"This one wasn't the first, and certainly wasn't the last. How deep does this scandal go? It seems that abuse of entitlements is endemic in the system and it needs to stop.

Public service needs no reward other than to make the world a better place. The sooner we have some politicians acting this way and leading from the front, the better we all will be.

This is why we started the Palmer United Party and we will continue to work hard and support all Australians.

You can make a difference and send the other parties a message by jumping on our Facebook and Twitter pages and liking and sharing our posts so even more people can continue to hear our message.

All the best
Clive

http://www.smh.com.au/federal-politics/political-news/questions-arise-over-christopher-pynes-taxpayerfunded-trip-with-his-wife-to-london-and-rome-20140922-10k6zr.html",,
2015-08-03T01:30:19+0000,807722379247301_1024146147604922,"Here is an interview that I did yesterday morning on Insiders before Bronwyn Bishop resigned as speaker.

Please follow and like my page to continue to spread the message. Palmer United is here for All Australians.",,
2015-08-03T01:25:53+0000,807722379247301_1024144550938415,"Barnaby Joyce admitted to making similar expense claims as Bronwyn Bishop. If this is true he should resign as Minister #byebyeBarnaby 

http://www.smh.com.au/federal-politics/political-news/barnaby-joyce-backs-bronwyn-bishop-politicians-entitlements-20150801-gipkv4.html",#byebyeBarnaby,
2015-08-01T01:38:50+0000,807722379247301_1023042357715301,"The feedback that we have been receiving in my office is that she must go. Whether she thinks its right or wrong, its time to listen to the people.

Let me know what you think here.

http://www.9news.com.au/national/2015/08/01/08/07/speaker-bronwyn-bishop-reportedly-spent-$6000-on-luxury-corporate-jet-flight",,
2015-07-31T02:55:13+0000,807722379247301_1022542494431954,,,Clive Palmer shared Palmer United Party's photo.
2015-07-31T01:39:45+0000,807722379247301_1022518384434365,"Here is a message for Tony Abbott and Bronwyn Bishop

https://youtu.be/1U7fCdqCKDg",,
2015-07-30T01:06:23+0000,807722379247301_1021881977831339,"I have started a petition online to seek public support for the resignation of the Speaker of the House, Bronwyn Bishop.

Please sign and share for Real Democracy in Australia.

https://www.change.org/p/bronwyn-bishop-speaker-of-the-house-of-representatives-resign-as-speaker?recruiter=352509352&utm_source=share_petition&utm_medium=copylink&rp_sharecordion_checklist=control",,
2015-07-30T00:58:20+0000,807722379247301_1021880011164869,"If you missed my interview with Sam on Sunrise on 7 this morning you can see it all here.

https://au.tv.yahoo.com/sunrise/video/watch/29120080/clive-palmer-says-bye-bronwyn-bye/?cmp=st",,
2015-07-29T08:46:07+0000,807722379247301_1021557344530469,"Goodbye Bronwyn Goodbye.
The Member for Denison Andrew Wilkie and I will move a no confidence motion against the speaker if she hasn't resigned by the time parliament resumes.",,
2015-07-28T00:53:10+0000,807722379247301_1020887707930766,,,
2015-07-23T01:27:26+0000,807722379247301_1018532118166325,,,Clive Palmer shared Palmer United Party's photo.
2015-07-23T01:03:39+0000,807722379247301_1018523038167233,"Yesterday Qantas announced its going to resume flights back to the Sunshine coast. The service will operate 6 days a week and also offer business class cabin. The flights times will allow easy access to Sydney for people to work, and also give the opportunity to connect to other services around Australia and the world. It also opens the coast for business and is a crucial step in securing funding for a much needed airport upgrade.

So support the Sunshine Coast airport and fly local.

http://palmerunited.com/2015/07/qantas-puts-faith-in-sunshine-coast-clive-palmer/",,
2015-07-22T07:00:51+0000,807722379247301_1018142874871916,"The Bishop expenses scandal is just a distraction from the real issues that are facing ordinary Australians. 

Domestic demand is grinding to a halt and families are suffering. Services are being cut and often, cut from the areas that most need it.

What we need is for real leadership that will raise the standard of living for all our citizens.

Please like, share and comment if you agree with me.

http://palmerunited.com/2015/07/bishop-just-a-distraction-clive-palmer/",,
2015-07-21T05:26:48+0000,807722379247301_1017619518257585,"Earlier today I was on Radio National with Alison Carabine to discuss Bronwyn Bishop, entitlements and the GST.

Have a listen to what I had to say here

http://www.abc.net.au/radio/programitem/pglR6WprjV?play=true",,
2015-07-20T23:01:27+0000,807722379247301_1017524104933793,,,Clive Palmer shared a link.
2015-07-17T02:36:01+0000,807722379247301_1015817191771151,"Last night I officially opened the ""Voices on the Coast - Youth Literature Festival"" at Immanuel College on the Sunshine Coast. It was great to spend time with principal Colin Minke to discuss education and the future for our children on the coast.

The event, now in its 20th year has grown into a wonderful event that allows approximately 5000 children from around Queensland to attend 134 different workshops and seminars to build excitement, passion and enthusiasm for literature, reading, writing and illustrating.

It was great to meet many of the authors such as Benjamin Law and wrapper Charlie Thompson.

Its a great event and one Id like you to share and support so the event can continue to become a fixture in every schools calendar.",,Clive Palmer added 20 new photos.
2015-07-16T03:53:31+0000,807722379247301_1015383345147869,"Congratulations Kevin Morgan. You are an outstanding person and a very valuable member of the Palmer United team. Good luck with the new role, we know you will serve Tasmania well.",,Clive Palmer shared Palmer United Party's photo.
2015-07-15T02:43:31+0000,807722379247301_1014970138522523,"Liberals Fooling Lambie: Clive Palmer

The Liberals had released bogus Tasmanian polling results to fool Jacqui Lambie into supporting changes to Senate voting, according to federal leader of the Palmer United Party, Clive Palmer.

Mr Palmer said consistent polling by the Palmer United Party in Tasmania contradicted the results released through the Liberal Party’s Victorian president Michael Kroger.

“The Tasmanian polling results being reported by the Liberals are just plain wrong,’’ Mr Palmer said.

“The Liberal Party would not release the real results from its polling at any time.

“Lambie’s vote in the Senate is designed to be used to stop her and others being elected.

“If the Liberal Party can convince Jacqui Lambie that she has nothing to worry about she is more likely to support proposals that would eliminate her colleagues,’’ Mr Palmer said.",,
2015-07-14T23:28:47+0000,807722379247301_1014900008529536,"Congratulations to Lawrence Springborg for throwing your support behind a Palmer United initiative.

Like and share if you agree",,
2015-07-14T23:11:00+0000,807722379247301_1014892575196946,,,
2015-07-14T06:15:20+0000,807722379247301_1014499101902960,This is a policy that could already be on its way to being implemented if certain Senators hadn't put their self interest before the people of Tasmania.,,Clive Palmer shared Palmer United Party's post.
2015-07-14T02:46:24+0000,807722379247301_1014428025243401,"This morning I was on Sunrise to talk about letters that were sent out a
apolgising for both Jacqui Lambie and Glenn Lazarus.

We have waited for six months to send out this apology as we wanted to see what they could achieve alone. There isn't anything that has been done and I'm sorry for letting down all of those people that voted for Palmer United and the principles and beliefs that we stand for.

When the going got tough, they both put themselves before the service of the states they represent. We are all sick of politicians saying one thing and doing something different after elected and we dont believe this is the right way.

Share if you agree.

https://youtu.be/OTssRhLk6t4",,
2015-07-14T00:22:08+0000,807722379247301_1014363821916488,"Here is a link to an interview that I did over the weekend about the proposed changes to the Senate voting changes. I don't agree that changes should be made, especially by the major parties who didn't like the outcome of the election, and now want to change it to benefit themselves.

I made a speech about reform at the National Press Club and highlighted some of the key issues that should be changed.

Instead of focusing on trying to change the way people can vote, to secure their career political jobs for yet another term, politicians should be focused on making improvements to the way the AEC conduct election to eliminate chances of votes going missing, multiple voting and also the process which votes are counted. 

Scrutineers who observed the processes for our party in both Fairfax and WA senate counts raised concerns with interpretations of votes that could have had an impact on results.

We need to have a better system to secure our democracy, and not have major parties influencing the outcome by changing the rules, when they don't get the results they like.

Share if you believe in a real democracy.

https://radio.adelaide.edu.au/the-scrutineers-july-12-clive-palmer/",,
2015-07-10T06:50:58+0000,807722379247301_1012447175441486,Congratulations to Senator Wang and his team for a great year in the Senate. Looking forward to another really good year ahead.,,Clive Palmer shared Palmer United Party's post.
2015-07-10T01:04:49+0000,807722379247301_1012290865457117,"Yesterday I attended the Citizenship ceremony for hundreds of people who became citizens. The event was held at the University of the Sunshine Coast and the room was filled with a buzzing atmosphere, as many proud members of the community took the oath and became Australian.

As Australians, we stand for the rule of law so that all people regardless of their race, religion or origin are treated fairly with respect.

Australia stands for democracy for the right of citizens to choose who governs them. Our country is a multicultural country and we must never forget that you and me must always respect each other and our different points of view.

As Australians we value those that have come before us and do all that we can for those who come after us.

All of you have come from different places and cultures. We embrace and recognise you as one of our family to celebrate so that you and your descendants will be part of our nation forever.

We are a family, and one of the great qualities of a family is love. We all need love in our lives. Love for each other and love for our country.

Thats what makes us strong. We believe in reconciliation instead of conflict, hope instead of fear.

Together we can achieve the extraordinary.

Congratulations to all of you whom took the oath and became Australian. 

Please share and like to welcome and congratulate our new citizens.",,Clive Palmer added 20 new photos.
2015-07-07T03:19:35+0000,807722379247301_1010547208964816,"Congratulations to Karleigh Fraser who I have recognised with a Sports Achievement Award for her efforts in Gymnastics. She is a young athlete with a great future ahead of her, and I look forward to hearing of her continued success.

If you have achieved or know of someone who has achieved an outstanding result in sport, and is from my electorate of Fairfax, then please contact my office and provide details. They could be in line for the next achievement award.

http://palmerunited.com/2015/07/young-nambour-gymnast-recognised-for-title-win/",,
2015-07-06T06:28:59+0000,807722379247301_1010116429007894,"Did you know that the Abbott Government wanted to abolish the School Kids Bonus. This payment, as of January 2015, was received by more than 1.7 million children around Australia to help with the cost associated with attending school. Payments of $422 a year for each eligible child in primary school and $842 for each eligible child in high school.

We need to invest in our children, our most valuable resource. After all, a good education policy is not only good social policy, it makes good economic sense too.

Share if you agree with me that we need to invest in our people, not cut and destroy the opportunities of those who most need it.",,
2015-07-02T02:10:45+0000,807722379247301_1008174565868747,,,
2015-06-24T00:19:53+0000,807722379247301_1004323089587228,"Here is an interview that I had with David Speers on PM agenda this week. In this interview we cover topics from terrorism, education, the economy and the basic principles of the separation of powers.

It would be great if you can share and comment and let me know your thoughts on the issues that we discussed.

All the best.

https://youtu.be/LemKGWVCcTk",,
2015-06-23T07:21:03+0000,807722379247301_1003845132968357,"Government really should be about priorities. Unfortunately, this government has a very narrow mind when it comes to looking after our citizens. 

Firstly, they wanted to introduce a GP CO-Payment. Then they wanted to increase the pension age to 70. Now they want to take from pensioners not to make their life better, but to make their life harder and more difficult.

We shouldn't disregard people in this country, Australians who have fought and served this country well over many years.

Watch my speech about protecting our pensioners and like, share and comment to let me know what you think.

https://youtu.be/hb1GKWxd3j0",,
2015-06-19T04:23:17+0000,807722379247301_1001863986499805,"A few weeks ago I was on QandA and was asked a question. Checkout this clip and see some of the achievements of the Palmer United Party so far, and Im sure you agree, it really has been worth it.

Please share with others so they can see some of the achievements so far, and I look forward to continuing work to make Australia a better place to live.

https://youtu.be/Z3SnrpC-QPQ",,
2015-06-18T23:46:46+0000,807722379247301_1001779426508261,Wishing you all a very #HappyFriday. Like and Share if you are looking forward to a great weekend. I hope you get to spend time with friends and family.,#HappyFriday.,
2015-06-17T23:50:37+0000,807722379247301_1001312999888237,"The idea of the Commonwealth is that we are treated equally in different states. All Australians, regardless of where they live should have the same rights and same opportunities. People in Tasmania have been denied that and its partly because we have only had two major political parties who only do what they want on the mainland where the votes are.

http://www.7ad.com.au/breakfast-with-marc/47487-clive-palmer-to-focus-on-tasmania",,
2015-06-17T04:05:50+0000,807722379247301_1000959173256953,"Modelling conducted by Smart Company has shown that the Government small business package may in fact make businesses worse off. We need to rethink the way things are done in Canberra as they are clearly not working.

As I have said we need to expand domestic demand and we can stimulate the economy by changing the way tax is paid by companies. Instead of paying tax in advance, based on an estimate of figures, we should allow companies to pay tax based on their actual figures at the end of the year after they have made the money. This way over $70bn will be released into the economy, and as the money circulates, it will create more jobs, real growth and indeed, more revenue for government. At the end of the year, the government will still receive the company tax that it is owed. At the current low interest rates I estimate it will cost about $800m in the first year, but this will be more than offset by the substantial increase in government revenue which is expected to be tens of billions.

This is just one change we can make that will help turbo charge the economy and provide more revenue for government which could then be spent on our schools, our hospitals and our pensioners.


http://www.smartcompany.com.au/finance/47309-how-the-20-000-small-business-write-off-can-make-you-worse-off.html#",,
2015-06-16T08:25:32+0000,807722379247301_1000644073288463,Share and like my page if you agree with me!!!,,
2015-06-16T08:00:45+0000,807722379247301_1000639389955598,,,Clive Palmer updated their cover photo.
2015-06-16T05:56:11+0000,807722379247301_1000618046624399,,,Clive Palmer updated their profile picture.
2015-06-16T05:04:55+0000,807722379247301_1000606643292206,"The government needs to stop persecuting small business. The rate of winds ups in business has more than doubled in May, and is on track to be even greater in June. More than 77% of these business wind ups have been initiated by the ATO. It makes no sense to transfer gainful unemployment to unemployment. Not only does the government lose revenue in the form of taxes (business and income taxes) it then costs to government to pay out benefits in the form of centrelink. 

Now is not the time to destroy confidence in the community. We should instead be creating opportunity and providing incentives to succeed.",,
2015-06-16T05:04:55+0000,807722379247301_1000606639958873,"The government needs to stop persecuting small business. The rate of winds ups in business has more than doubled in May, and is on track to be even greater in June. More than 77% of these business wind ups have been initiated by the ATO. It makes no sense to transfer gainful unemployment to unemployment. Not only does the government lose revenue in the form of taxes (business and income taxes) it then costs to government to pay out benefits in the form of centrelink. 

Now is not the time to destroy confidence in the community. We should instead be creating opportunity and providing incentives to succeed.",,
2015-06-15T02:00:38+0000,807722379247301_1000119983340872,Purchased this picture from the Sunshine Coast Show on Friday. Its a picture by local artist Joyce Rummell. Its a great outback scene and also happened to win the People's choice award. Thanks to Dawn for putting on the Palmwoods/Woombye Lions Arts for Lukemia which raises money for a fantastic cause.,,
